,data_points,rmsd,rmpse,spearmans_r,spearmans_p_val,kendalls_tau,kendalls_p_val
12449,4212,5552.773506534914,0.0538359319726221,0.9939624788607734,1.0337024071363213e-149,0.9417700578990902,3.5549696502150873e-68
14949,4212,5823.466306714193,0.0562920151808183,0.9949329076512146,1.481017623038921e-155,0.9462365591397848,8.322455929850153e-69
13449,4212,5732.174791742865,0.0556063964782855,0.9946357731030012,1.1784949448888545e-153,0.9449131513647644,1.2805612877770239e-68
1949,4212,5579.572041066613,0.0541986556103364,0.9946610611496576,8.198264825714374e-154,0.9452440033085197,1.1498403663954782e-68
9449,4212,5485.766516637791,0.0533993773315087,0.9947211202604668,3.438651814161747e-154,0.9454094292803972,1.08955721896929e-68
1449,4212,5533.555929909731,0.0538129973538083,0.9944650787880702,1.3063839058525177e-152,0.943424317617866,2.0779340641337714e-68
3949,4212,5675.078547815127,0.0551303027141851,0.9943291555372918,8.416758769155578e-152,0.942597187758478,2.718220347460439e-68
13949,4212,5600.16657869126,0.0543839234349083,0.9941900712806816,5.409397269396605e-151,0.942266335814723,3.026337458486975e-68
5949,4212,5667.583722587282,0.0549175047352458,0.9947337642837952,2.8602317374265638e-154,0.9449131513647644,1.2805612877770239e-68
9949,4212,5795.52814985938,0.0561445519940795,0.9945409429280396,4.5267533902873143e-153,0.9445822994210092,1.4260899549896527e-68
10949,4212,5503.661272749289,0.0536036346216611,0.9947716963537796,1.64164749318568e-154,0.9452440033085197,1.1498403663954782e-68
3449,4212,5756.343681196324,0.055744854866051,0.9942785794439788,1.6643363719254258e-151,0.9429280397022332,2.441381782309612e-68
5449,4212,5515.6467445026765,0.0537255612329068,0.9943639266014443,5.248540662892211e-152,0.9429280397022332,2.441381782309612e-68
449,4212,5725.20209788666,0.055685913175101,0.9940415040065748,3.759168315206e-150,0.9411083540115798,4.40558611303845e-68
10449,4212,5764.472392699363,0.0558728764440688,0.9944808838172304,1.0488229683060454e-152,0.9437551695616212,1.8661310526737152e-68
13950,4221,5742.775615066793,0.0557499991497576,0.9946010020388488,1.9356356313677704e-153,0.9444168734491316,1.504922368281352e-68
5950,4221,5763.190185018643,0.0558245780541546,0.994676866178818,6.528866644124861e-154,0.9450785773366418,1.2134475049133763e-68
9450,4221,5547.197080723585,0.0540367062659783,0.9937917845458424,8.788834063417299e-149,0.9392886683209264,7.941081787458215e-68
950,4221,5624.950970134409,0.0547855719722502,0.9944081806830932,2.8651754712524493e-152,0.943424317617866,2.0779340641337714e-68
10450,4221,5773.884330769834,0.0560095788340335,0.9942785794439788,1.6643363719254258e-151,0.9424317617866004,2.8681577852566727e-68
8950,4221,5627.664637439972,0.054772145768141,0.9943196725197958,9.568946242332567e-152,0.9427626137303556,2.576097003654214e-68
12950,4221,5354.779126251781,0.0521968911069293,0.9942596134089866,2.1458580449205323e-151,0.9430934656741108,2.3136897374568327e-68
4950,4221,5687.329602577395,0.0552675037861951,0.9940320209890784,4.247327551488093e-150,0.9409429280397024,4.648207189484314e-68
10950,4221,5554.761843925407,0.0539517993483077,0.994676866178818,6.528866644124861e-154,0.9455748552522748,1.0324248936867288e-68
12450,4221,5625.928223359795,0.054665895747938,0.994338638554788,7.4017111273816315e-152,0.943424317617866,2.0779340641337714e-68
7950,4221,5561.949242870446,0.0540404247302459,0.9942596134089866,2.1458580449205323e-151,0.9430934656741108,2.3136897374568327e-68
7450,4221,5706.578854892499,0.0553675253189879,0.9939055807557964,2.1239183409162547e-149,0.9409429280397024,4.648207189484314e-68
2950,4221,5734.320988040454,0.0555139171953103,0.9939087417616284,2.0409869053432307e-149,0.9404466501240696,5.4589162453072765e-68
8450,4221,5611.869442222279,0.0545479288258235,0.9939024197499644,2.210173746345608e-149,0.9409429280397024,4.648207189484314e-68
11450,4221,5277.726911826649,0.0515276500657792,0.9947053152313066,4.326156693682692e-154,0.9452440033085197,1.1498403663954782e-68
5450,4221,5632.6892046893245,0.0547091956044199,0.9946610611496576,8.198264825714374e-154,0.9449131513647644,1.2805612877770239e-68
14450,4221,5458.809472398011,0.0531886765301875,0.994553586951368,3.7883469542048976e-153,0.9444168734491316,1.504922368281352e-68
4450,4221,5470.286825744956,0.0532941090987165,0.9947590523304514,1.9762778638695383e-154,0.9452440033085197,1.1498403663954782e-68
3950,4221,5828.433474351191,0.0564791087959442,0.9944303077239176,2.1131200599437007e-152,0.943424317617866,2.0779340641337714e-68
1450,4221,5537.391243006876,0.0537740134649739,0.994000410930758,6.37168159953144e-150,0.941439205955335,3.957563833535947e-68
1950,4221,5596.783608756004,0.0543871985201178,0.9942090373156738,4.208388610572514e-151,0.9421009098428452,3.1932108849311243e-68
6950,4221,5643.621608132583,0.0548705125150986,0.9946104850563448,1.6911818773918956e-153,0.944251447477254,1.58809766599051e-68
3450,4221,5668.05228674149,0.0551633395235919,0.9944176637005891,2.515051298491563e-152,0.9435897435897436,1.96919617865324e-68
450,4221,5781.448392569146,0.0560310788046636,0.9945156548813832,6.455407325998157e-153,0.9439205955334988,1.7684436609475855e-68
2450,4221,5529.733659196568,0.0539059440511915,0.994550425945536,3.9609638878881345e-153,0.9440860215053763,1.6758542736676606e-68
9950,4221,5527.608530954418,0.0537415480736945,0.9948001454062682,1.0796553573928676e-154,0.9457402812241522,9.78279214983532e-69
6450,4221,5623.385296877678,0.0545448084227822,0.9947053152313066,4.326156693682692e-154,0.9454094292803972,1.08955721896929e-68
13450,4221,5792.704116273827,0.0561682537087647,0.9945156548813832,6.455407325998157e-153,0.9439205955334988,1.7684436609475855e-68
14950,4221,5833.422752666159,0.0565415393232675,0.9945093328697192,7.052555400846691e-153,0.9439205955334988,1.7684436609475855e-68
11950,4221,5615.21661706261,0.0544478759096466,0.994455595770574,1.4899133664224844e-152,0.9440860215053763,1.6758542736676606e-68
8451,4231,5798.304596511065,0.0561177178829354,0.9947116372429706,3.9468669465571176e-154,0.9450785773366418,1.2134475049133763e-68
10451,4231,5561.48596166365,0.0540176873991421,0.9943512825781162,6.234033403625061e-152,0.9430934656741108,2.3136897374568327e-68
9951,4231,5672.670170511235,0.0551245022770092,0.9940415040065748,3.759168315206e-150,0.9411083540115798,4.40558611303845e-68
13951,4231,5767.1533833115,0.055889066720628,0.9944619177822382,1.3649343922562039e-152,0.9437551695616212,1.8661310526737152e-68
7451,4231,5697.698834323138,0.0552603280157909,0.9943765706247728,4.417125132820561e-152,0.9429280397022332,2.441381782309612e-68
451,4231,5357.786301388996,0.0522316946415177,0.9943639266014443,5.248540662892211e-152,0.9429280397022332,2.441381782309612e-68
12451,4231,5629.310967042716,0.0548550728766035,0.9943133505081316,1.0422177685037982e-151,0.9427626137303556,2.576097003654214e-68
1951,4231,5733.242769300891,0.0555380349137085,0.9946579001438256,8.57953102506479e-154,0.9454094292803972,1.08955721896929e-68
5951,4231,5763.34140756082,0.0558305538129619,0.9946642221554898,7.833730283036007e-154,0.9449131513647644,1.2805612877770239e-68
13451,4231,5591.257659108046,0.0543862306664427,0.9945567479571998,3.623158609029229e-153,0.944251447477254,1.58809766599051e-68
9451,4231,5766.633768190731,0.0559069168884237,0.9941489782048648,9.293251660928408e-151,0.9417700578990902,3.5549696502150873e-68
1451,4231,5612.909690505069,0.0543638427270139,0.9940889190940556,2.035616134657727e-150,0.9421009098428452,3.1932108849311243e-68
14951,4231,5552.249693509437,0.0541325792618219,0.9944050196772612,2.992250592481928e-152,0.9432588916459884,2.1926558632067704e-68
7951,4231,5758.807715954874,0.0559635352259297,0.994215359327338,3.8698300656387176e-151,0.9419354838709678,3.3692542305385693e-68
14451,4231,5654.02737992858,0.0548164448342783,0.994215359327338,3.8698300656387176e-151,0.942597187758478,2.718220347460439e-68
3451,4231,5683.577597503558,0.0551887699895259,0.9946958322138104,4.9634942832855725e-154,0.9454094292803972,1.08955721896929e-68
11451,4231,5503.2594288330565,0.0535988017914878,0.9942975454789712,1.2897743808385106e-151,0.9427626137303556,2.576097003654214e-68
951,4231,5729.718473158072,0.0555455513139991,0.9943734096189408,4.611903785946671e-152,0.9432588916459884,2.1926558632067704e-68
6451,4231,5437.997968309968,0.0529957624417296,0.994398697665597,3.263318219048403e-152,0.9435897435897436,1.96919617865324e-68
11951,4231,5672.216121540064,0.0550266234344812,0.9947274422721308,3.1363083268349244e-154,0.9454094292803972,1.08955721896929e-68
12951,4231,5689.326945172128,0.0552296699411081,0.9942469693856584,2.54080474081822e-151,0.942266335814723,3.026337458486975e-68
5451,4231,5641.622935085372,0.0549699271523665,0.994114207140712,1.4646722516965492e-150,0.941439205955335,3.957563833535947e-68
6951,4231,5666.21954892675,0.0549911137796003,0.99421852033317,3.7107778051395055e-151,0.942266335814723,3.026337458486975e-68
2451,4231,5482.95769304648,0.0534107684472066,0.994335477548956,7.725859231143647e-152,0.942597187758478,2.718220347460439e-68
4951,4231,5702.887346519296,0.0552248576865544,0.9945251378988792,5.652050283110255e-153,0.9437551695616212,1.8661310526737152e-68
3951,4231,5436.863131660271,0.0530155490146799,0.9940794360765596,2.302216163181705e-150,0.9411083540115798,4.40558611303845e-68
4451,4231,5520.738020975706,0.0540332358086242,0.993997249924926,6.634629542758734e-150,0.940281224152192,5.759329813850183e-68
2951,4231,5705.2438635132485,0.0553383724969925,0.9946168070680088,1.545410860075408e-153,0.9449131513647644,1.2805612877770239e-68
10951,4231,5596.456468058436,0.0545636292667766,0.994221681339002,3.5581807817957855e-151,0.9421009098428452,3.1932108849311243e-68
8951,4231,5789.732087061605,0.056022402335308,0.9946547391379936,8.978286225000358e-154,0.9452440033085197,1.1498403663954782e-68
5952,4240,5614.473989870924,0.0545511230486905,0.994332316543124,8.064009606985469e-152,0.9427626137303556,2.576097003654214e-68
9452,4240,5602.987823867067,0.0544696322091825,0.9942943844731392,1.3458415387246371e-151,0.9427626137303556,2.576097003654214e-68
13952,4240,5685.074113625257,0.0551984640682343,0.9940636310473993,2.8251354562797113e-150,0.9412737799834574,4.175589960045189e-68
1452,4240,5798.541593412328,0.0561693586018641,0.9945441039338716,4.3298157340310984e-153,0.9440860215053763,1.6758542736676606e-68
6452,4240,5739.663352029894,0.0556022468542731,0.9945693919805282,3.030573618346083e-153,0.9445822994210092,1.4260899549896527e-68
11452,4240,5851.773116279961,0.0566052406148985,0.9945851970096884,2.422795048179726e-153,0.9449131513647644,1.2805612877770239e-68
9952,4240,5579.315731840795,0.0541665589085845,0.9943734096189408,4.611903785946671e-152,0.9439205955334988,1.7684436609475855e-68
3452,4240,5590.247677363306,0.0543732453719417,0.9946168070680088,1.545410860075408e-153,0.9445822994210092,1.4260899549896527e-68
3952,4240,5698.342920675407,0.0553295810624676,0.9943291555372918,8.416758769155578e-152,0.942597187758478,2.718220347460439e-68
452,4240,5740.529682443794,0.055601455721777,0.9945946800271844,2.1176546263535474e-153,0.9447477253928868,1.3513743701717976e-68
4452,4240,5619.706528850874,0.0547290590010958,0.9943702486131086,4.815154424664788e-152,0.9429280397022332,2.441381782309612e-68
2952,4240,5710.7090483790425,0.0555168721722499,0.9940446650124068,3.609094891454714e-150,0.9407775020678246,4.9041437911960455e-68
1952,4240,5780.818625501168,0.0559290722545759,0.9946168070680088,1.545410860075408e-153,0.9447477253928868,1.3513743701717976e-68
14952,4240,5648.429915341333,0.0547431512613637,0.994392375653933,3.558592748612773e-152,0.9435897435897436,1.96919617865324e-68
12952,4240,5731.681891459237,0.0555157474064472,0.9945409429280396,4.5267533902873143e-153,0.9437551695616212,1.8661310526737152e-68
12452,4240,5690.279708536717,0.055241267302696,0.9944998498522228,8.051887440401868e-153,0.9437551695616212,1.8661310526737152e-68
7452,4240,5546.5502480889145,0.0539491741276037,0.9946642221554898,7.833730283036007e-154,0.9445822994210092,1.4260899549896527e-68
952,4240,5778.930281384212,0.0560206123453491,0.9946041630446808,1.8505066854139413e-153,0.944251447477254,1.58809766599051e-68
8952,4240,5646.94889705076,0.0548620485645405,0.9947021542254744,4.5290721510738245e-154,0.9447477253928868,1.3513743701717976e-68
7952,4240,5638.482818429023,0.0548430566226649,0.9941458171990326,9.686735680859229e-151,0.941439205955335,3.957563833535947e-68
13452,4240,5703.219363262406,0.0554323802712612,0.9948349164704208,6.448914195923403e-155,0.9462365591397848,8.322455929850153e-69
4952,4240,5711.543234304197,0.0554043913665559,0.9947242812662987,3.2840478741619345e-154,0.9454094292803972,1.08955721896929e-68
5452,4240,5731.73234754745,0.055651908441512,0.9942817404498112,1.595188938212438e-151,0.942266335814723,3.026337458486975e-68
10952,4240,5753.10357343617,0.055779897952577,0.9944334687297496,2.022980080587104e-152,0.9435897435897436,1.96919617865324e-68
11952,4240,5783.037718775265,0.0559958815285449,0.994563069968864,3.313818359726204e-153,0.944251447477254,1.58809766599051e-68
6952,4240,5779.506296913478,0.0560190784631338,0.9945820360038564,2.5338508592513985e-153,0.9445822994210092,1.4260899549896527e-68
10452,4240,5768.491344469304,0.0559368733388433,0.994338638554788,7.4017111273816315e-152,0.9427626137303556,2.576097003654214e-68
8452,4240,5577.169053471335,0.0542164464756441,0.9944840448230624,1.003680772586012e-152,0.943424317617866,2.0779340641337714e-68
14452,4240,5738.543915759356,0.055676151302004,0.9944239857122537,2.305456880519338e-152,0.9435897435897436,1.96919617865324e-68
2452,4240,5589.476478685298,0.0543190305220521,0.9945883580155204,2.3165458983222194e-153,0.9445822994210092,1.4260899549896527e-68
14953,4249,5807.105703642615,0.0563837715953846,0.9945282989047114,5.406852566689923e-153,0.9440860215053763,1.6758542736676606e-68
7453,4249,5505.538654681109,0.0535470230694409,0.9940762750707276,2.3985222869511814e-150,0.9417700578990902,3.5549696502150873e-68
4953,4249,5587.189283316964,0.0542817351749266,0.9943007064848034,1.2360137108718352e-151,0.9430934656741108,2.3136897374568327e-68
8953,4249,5707.483282732091,0.0554988112045623,0.9939593178549414,1.0760872924524065e-149,0.9404466501240696,5.4589162453072765e-68
2453,4249,5398.92017461765,0.0527287220738544,0.9946326120971692,1.2330368260543874e-153,0.944251447477254,1.58809766599051e-68
14453,4249,5772.221673759745,0.0559758975531329,0.9946041630446808,1.8505066854139413e-153,0.944251447477254,1.58809766599051e-68
12953,4249,5515.251183561334,0.053691836916931,0.9942912234673073,1.4043127747785046e-151,0.942597187758478,2.718220347460439e-68
7953,4249,5707.069122877568,0.0552787589498467,0.9946262900855052,1.3497020658090972e-153,0.9449131513647644,1.2805612877770239e-68
2953,4249,5679.361028378571,0.0551702577036123,0.9946326120971692,1.2330368260543874e-153,0.9444168734491316,1.504922368281352e-68
8453,4249,5660.719006268804,0.0549494040318874,0.995071991907825,1.746229476415053e-156,0.947394540942928,5.705356155858131e-69
1953,4249,5666.544943947635,0.0551410289973823,0.9941774272573533,6.392039479675107e-151,0.941439205955335,3.957563833535947e-68
12453,4249,5618.052559992617,0.054551605699011,0.9943512825781162,6.234033403625061e-152,0.9429280397022332,2.441381782309612e-68
9453,4249,5729.724553696286,0.0555190042945513,0.994442951747246,1.7747171962177365e-152,0.9435897435897436,1.96919617865324e-68
6953,4249,5482.4422121047655,0.0532249880575297,0.994221681339002,3.5581807817957855e-151,0.9427626137303556,2.576097003654214e-68
13953,4249,5682.765493571928,0.0551888584731408,0.9944650787880702,1.3063839058525177e-152,0.9435897435897436,1.96919617865324e-68
11953,4249,5635.437708952575,0.0548180620467239,0.9946041630446808,1.8505066854139413e-153,0.9445822994210092,1.4260899549896527e-68
4453,4249,5563.216024662458,0.0539475444998422,0.993829716615827,5.490381345271062e-149,0.9411083540115798,4.40558611303845e-68
13453,4249,5666.910487061391,0.0550475875393686,0.9945251378988792,5.652050283110255e-153,0.9440860215053763,1.6758542736676606e-68
3453,4249,5765.036584129785,0.0558174549023444,0.9947337642837952,2.8602317374265638e-154,0.9454094292803972,1.08955721896929e-68
10953,4249,5712.940945843718,0.0553826058682732,0.9946863491963144,5.693324219616402e-154,0.9449131513647644,1.2805612877770239e-68
10453,4249,5712.466704538786,0.0554034058875735,0.9946010020388488,1.9356356313677704e-153,0.944251447477254,1.58809766599051e-68
5453,4249,5633.935201321968,0.054764321406302,0.9943291555372918,8.416758769155578e-152,0.9430934656741108,2.3136897374568327e-68
11453,4249,5755.180405458112,0.0557895628444304,0.99468002718465,6.237716727723691e-154,0.9450785773366418,1.2134475049133763e-68
453,4249,5802.880410508342,0.0561768288044056,0.9946484171263296,9.831463491582606e-154,0.9452440033085197,1.1498403663954782e-68
9953,4249,5604.7106646771845,0.0544859087741783,0.994676866178818,6.528866644124861e-154,0.9449131513647644,1.2805612877770239e-68
5953,4249,5579.990551205623,0.0541851609851878,0.9933776927818432,1.2486472251304292e-146,0.9379652605459058,1.2180419685441018e-67
1453,4249,5747.30560438564,0.0556601254024744,0.9942058763098416,4.388467196766735e-151,0.942597187758478,2.718220347460439e-68
953,4249,5692.074107479141,0.0552923413996911,0.99432599453146,8.784728289106392e-152,0.942597187758478,2.718220347460439e-68
3953,4249,5737.967008187061,0.055639767455608,0.9945915190213525,2.2148980044662982e-153,0.9445822994210092,1.4260899549896527e-68
6453,4249,5631.770312534565,0.0547298666664234,0.994623129079673,1.4120545724933441e-153,0.9449131513647644,1.2805612877770239e-68
9954,4259,5725.3174309894775,0.055550167863209,0.9942438083798264,2.650260719039085e-151,0.9416046319272128,3.750886701281884e-68
1454,4259,5574.162725648269,0.0542021317809624,0.9942596134089866,2.1458580449205323e-151,0.942597187758478,2.718220347460439e-68
7954,4259,5714.729338173815,0.055452335074732,0.9940794360765596,2.302216163181705e-150,0.9421009098428452,3.1932108849311243e-68
3454,4259,5524.150360929905,0.0536934667632186,0.9946262900855052,1.3497020658090972e-153,0.9445822994210092,1.4260899549896527e-68
3954,4259,5594.565316183126,0.0542860975641398,0.9939593178549414,1.0760872924524065e-149,0.9411083540115798,4.40558611303845e-68
5454,4259,5682.82063732267,0.0550380427705097,0.9948064674179324,9.833458967747224e-155,0.9455748552522748,1.0324248936867288e-68
14454,4259,5591.821762683296,0.0543244949594545,0.9941426561932006,1.0096653471746792e-150,0.9417700578990902,3.5549696502150873e-68
2954,4259,5700.490934523727,0.0554099350022797,0.9946452561204974,1.0287575261372702e-153,0.9444168734491316,1.504922368281352e-68
8454,4259,5718.917432765216,0.055419116777293,0.99444927375891,1.6261731155815941e-152,0.9437551695616212,1.8661310526737152e-68
4454,4259,5604.152975155548,0.0544478073706182,0.9945156548813832,6.455407325998157e-153,0.9444168734491316,1.504922368281352e-68
7454,4259,5658.481066702839,0.0549675528611832,0.9947527303187874,2.16799864800949e-154,0.9452440033085197,1.1498403663954782e-68
8954,4259,5648.06605427602,0.0548248273422776,0.9947432473012912,2.490488425345108e-154,0.9452440033085197,1.1498403663954782e-68
5954,4259,5664.752602302104,0.0551174411682456,0.99468002718465,6.237716727723691e-154,0.9450785773366418,1.2134475049133763e-68
954,4259,5546.0848212409,0.054001603652255,0.9938455216449872,4.509136849395804e-149,0.940281224152192,5.759329813850183e-68
12454,4259,5513.927785093118,0.0536081683494351,0.9942090373156738,4.208388610572514e-151,0.942597187758478,2.718220347460439e-68
13454,4259,5607.217293719741,0.0544156736417508,0.9936274122425754,6.533133781174813e-148,0.938626964433416,9.835659612144687e-68
11954,4259,5784.668294485445,0.0561155521721655,0.9944081806830932,2.8651754712524493e-152,0.9439205955334988,1.7684436609475855e-68
6454,4259,5580.582597389305,0.054167617417349,0.994446112753078,1.69884354161299e-152,0.9437551695616212,1.8661310526737152e-68
454,4259,5668.981960847696,0.0549673963251635,0.9949297466453826,1.5536865410686006e-155,0.9467328370554178,7.079516266976654e-69
4954,4259,5550.453858568297,0.0540495938026107,0.9944303077239176,2.1131200599437007e-152,0.9435897435897436,1.96919617865324e-68
11454,4259,5674.232286235674,0.0551217142029173,0.9939182247791246,1.810895361457249e-149,0.940281224152192,5.759329813850183e-68
10954,4259,5541.9431677619405,0.0539471427398108,0.9944808838172304,1.0488229683060454e-152,0.9437551695616212,1.8661310526737152e-68
14954,4259,5738.400952025731,0.0557403502044951,0.9940098939482542,5.643005717277524e-150,0.9407775020678246,4.9041437911960455e-68
10454,4259,5754.608362192744,0.0558242122717826,0.9946073240505128,1.7690749472144505e-153,0.9445822994210092,1.4260899549896527e-68
12954,4259,5681.187481778728,0.0550680401560237,0.9947369252896272,2.7313313598569462e-154,0.9452440033085197,1.1498403663954782e-68
9454,4259,5761.604048155131,0.0558196005132659,0.9947242812662987,3.2840478741619345e-154,0.9454094292803972,1.08955721896929e-68
13954,4259,5592.176045958074,0.0542155208799469,0.9940573090357352,3.0657031743356096e-150,0.942266335814723,3.026337458486975e-68
6954,4259,5547.750793840272,0.0539200003026741,0.9944113416889252,2.743429480495605e-152,0.943424317617866,2.0779340641337714e-68
2454,4259,5572.017356635044,0.0540577948120527,0.9939719618782696,9.161879244167087e-150,0.9412737799834574,4.175589960045189e-68
1954,4259,5605.630203993486,0.0544452036331368,0.9945314599105434,5.172159122058282e-153,0.9440860215053763,1.6758542736676606e-68
13955,4268,5794.179552613775,0.056131286581455,0.9945061718638868,7.37125274535308e-153,0.944251447477254,1.58809766599051e-68
9955,4268,5816.1127560289615,0.0564217290094177,0.9944208247064216,2.408004494031401e-152,0.9432588916459884,2.1926558632067704e-68
11455,4268,5513.286459050926,0.0536075229832487,0.9941300121698724,1.1914619280423309e-150,0.9421009098428452,3.1932108849311243e-68
4455,4268,5600.857809289187,0.0545343000356026,0.9944208247064216,2.408004494031401e-152,0.9432588916459884,2.1926558632067704e-68
5455,4268,5713.640811441864,0.0554708172618481,0.9942438083798264,2.650260719039085e-151,0.9419354838709678,3.3692542305385693e-68
6955,4268,5417.061397208562,0.0528428336261644,0.994107885129048,1.5905120997126193e-150,0.9416046319272128,3.750886701281884e-68
10955,4268,5695.179935786083,0.055297946289081,0.9943607655956124,5.47944983192974e-152,0.9432588916459884,2.1926558632067704e-68
10455,4268,5516.125728358912,0.0537124842105119,0.994228003350666,3.271328029741807e-151,0.942266335814723,3.026337458486975e-68
5955,4268,5708.177755994769,0.0552916971392935,0.994392375653933,3.558592748612773e-152,0.9440860215053763,1.6758542736676606e-68
14955,4268,5751.425079699279,0.0558303356277826,0.9942374863681622,2.8833208614238863e-151,0.942266335814723,3.026337458486975e-68
7955,4268,5447.887306755941,0.0530342004609242,0.9943702486131086,4.815154424664788e-152,0.9432588916459884,2.1926558632067704e-68
7455,4268,5724.855389108112,0.0554934906175178,0.9940952411057198,1.8750575865737544e-150,0.9416046319272128,3.750886701281884e-68
2455,4268,5671.059137184381,0.0550542090836202,0.9947400862954592,2.6081676148967504e-154,0.9454094292803972,1.08955721896929e-68
6455,4268,5707.431519313137,0.0554332801564353,0.993873970697476,3.159515719156241e-149,0.9404466501240696,5.4589162453072765e-68
13455,4268,5669.059657028461,0.0550541975565578,0.9944113416889252,2.743429480495605e-152,0.943424317617866,2.0779340641337714e-68
14455,4268,5572.083436881815,0.0542759696925632,0.9944303077239176,2.1131200599437007e-152,0.9437551695616212,1.8661310526737152e-68
1455,4268,5684.973170427165,0.0550886641077106,0.9941015631173838,1.7270105951287457e-150,0.9421009098428452,3.1932108849311243e-68
1955,4268,5758.523833719471,0.0557852278391232,0.9945883580155204,2.3165458983222194e-153,0.9445822994210092,1.4260899549896527e-68
9455,4268,5735.1919707224615,0.055541700125225,0.9946357731030012,1.1784949448888545e-153,0.9450785773366418,1.2134475049133763e-68
12955,4268,5726.391230282402,0.0555713982085714,0.9943512825781162,6.234033403625061e-152,0.9432588916459884,2.1926558632067704e-68
3455,4268,5676.909484857558,0.0551664472014084,0.9942058763098416,4.388467196766735e-151,0.9419354838709678,3.3692542305385693e-68
2955,4268,5758.654195261619,0.0559160020663754,0.9940130549540862,5.418894388250295e-150,0.9406120760959472,5.174124164566907e-68
955,4268,5423.95160560906,0.0529086731666689,0.9934693619509728,4.2835349896268565e-147,0.9381306865177832,1.1546587774059188e-67
8455,4268,5623.446916136766,0.0545823864960693,0.9941489782048648,9.293251660928408e-151,0.9421009098428452,3.1932108849311243e-68
12455,4268,5691.588258842155,0.0551443313317863,0.994847560493749,5.342328993604608e-155,0.9462365591397848,8.322455929850153e-69
455,4268,5745.274548771504,0.0558231711762442,0.9941869102748494,5.640093994682565e-151,0.9419354838709678,3.3692542305385693e-68
4955,4268,5546.457017301421,0.0539019013308656,0.9940098939482542,5.643005717277524e-150,0.9417700578990902,3.5549696502150873e-68
3955,4268,5598.579339959912,0.0543049089754816,0.9941553002165288,8.553008496823698e-151,0.9421009098428452,3.1932108849311243e-68
8955,4268,5745.681164433964,0.055743929775418,0.9943734096189408,4.611903785946671e-152,0.9430934656741108,2.3136897374568327e-68
11955,4268,5734.546013704804,0.0555797031156753,0.9943576045897804,5.720379433758316e-152,0.9432588916459884,2.1926558632067704e-68
2456,4278,5696.5781069890045,0.0553426805606875,0.9940351819949106,4.0780306779755756e-150,0.9409429280397024,4.648207189484314e-68
9456,4278,5644.3420750526175,0.0548386596975503,0.9945851970096884,2.422795048179726e-153,0.9440860215053763,1.6758542736676606e-68
456,4278,5628.638119668849,0.0546747181425839,0.9942722574323148,1.811625572966536e-151,0.9421009098428452,3.1932108849311243e-68
3956,4278,5623.523405176978,0.0546020811582099,0.9947211202604668,3.438651814161747e-154,0.9449131513647644,1.2805612877770239e-68
5956,4278,5638.720455024957,0.0548535167469364,0.9942722574323148,1.811625572966536e-151,0.9419354838709678,3.3692542305385693e-68
4456,4278,5503.1299235426495,0.053452821413272,0.9938486826508196,4.334761112406909e-149,0.9409429280397024,4.648207189484314e-68
3456,4278,5692.782602360163,0.0552275424590546,0.994673705172986,6.833420645486336e-154,0.9450785773366418,1.2134475049133763e-68
11456,4278,5692.702983821091,0.0552056868548713,0.9946262900855052,1.3497020658090972e-153,0.9449131513647644,1.2805612877770239e-68
6456,4278,5722.530894028197,0.0554873177718953,0.9946958322138104,4.9634942832855725e-154,0.9449131513647644,1.2805612877770239e-68
6956,4278,5766.329927951888,0.0558619231093052,0.994348121572284,6.5076704999630954e-152,0.9427626137303556,2.576097003654214e-68
7956,4278,5640.761611308907,0.0546979927268284,0.9946547391379936,8.978286225000358e-154,0.9447477253928868,1.3513743701717976e-68
13956,4278,5696.765329017596,0.0552988244804437,0.9939624788607734,1.0337024071363213e-149,0.9411083540115798,4.40558611303845e-68
12956,4278,5693.613564316654,0.0551976260576572,0.9947021542254744,4.5290721510738245e-154,0.9454094292803972,1.08955721896929e-68
12456,4278,5662.598483393502,0.0550122251453595,0.994224842344834,3.411780333627849e-151,0.9424317617866004,2.8681577852566727e-68
4956,4278,5610.457427307242,0.0546664726000197,0.9943828926364368,4.051603333899704e-152,0.9430934656741108,2.3136897374568327e-68
1456,4278,5544.51985434943,0.0540801580250098,0.994167944239857,7.242755953371715e-151,0.941439205955335,3.957563833535947e-68
8456,4278,5599.391199422494,0.0543123004251842,0.99501825480868,4.0169948461132396e-156,0.9472291149710504,6.021699316387066e-69
2956,4278,5556.495326977493,0.0540191120900385,0.9940636310473993,2.8251354562797113e-150,0.9421009098428452,3.1932108849311243e-68
11956,4278,5657.890234790766,0.0549044447665611,0.9945030108580548,7.704155285350448e-153,0.944251447477254,1.58809766599051e-68
13456,4278,5666.492632298652,0.0549386078796132,0.9946326120971692,1.2330368260543874e-153,0.9447477253928868,1.3513743701717976e-68
8956,4278,5685.89158352932,0.0551642603703475,0.9946547391379936,8.978286225000358e-154,0.9452440033085197,1.1498403663954782e-68
9956,4278,5674.064377190039,0.0551190756199442,0.9937159204058732,2.2328450202992588e-148,0.9391232423490488,8.377544119538416e-68
5456,4278,5665.649693404503,0.0550589544173533,0.9946357731030012,1.1784949448888545e-153,0.9445822994210092,1.4260899549896527e-68
14456,4278,5657.759056286077,0.0549822039770534,0.9944303077239176,2.1131200599437007e-152,0.9437551695616212,1.8661310526737152e-68
