,data_points,rmsd,spearmans_r,spearmans_p_val,kendalls_tau,kendalls_p_val
11977,2,73867.87363171487,-0.3687471353384646,2.1732160545938444e-06,-0.2483043837882547,4.218184063424051e-06
4492,2,35217.27057332118,-0.4469788686760126,4.9359344956095306e-09,-0.3022332506203474,2.150066332437776e-08
4991,2,89542.63201242102,-0.3222360955255962,4.090137097160185e-05,-0.2387096774193548,9.75333463878052e-06
10480,2,102672.33427728004,-0.2744100772865925,0.0005270743654899,-0.2029776674937965,0.0001695304148129
1997,2,121055.80016962996,-0.1731377724391901,0.0306606552396146,-0.1164598842018197,0.0309550037313924
500,2,102862.21187624952,-0.2711068261920943,0.0006188168505055,-0.2004962779156327,0.0002035320227486
13474,2,43653.89717387373,-0.0478987213731409,0.5526563685338395,-0.0385442514474772,0.4751598998172028
999,2,75226.9878430919,-0.5040982440612602,1.9627666219473348e-11,-0.3488833746898263,1.0213456388850736e-10
1,2,117833.54634425545,-0.2027342700447282,0.0111424267430081,-0.1351530190239867,0.0122805636953079
7486,2,106471.5719449126,-0.2597430102258538,0.0010585458549404,-0.1922249793217535,0.000368953563108
12975,2,122517.82371898206,0.4555515164925479,2.2944521748479596e-09,0.3194375516956162,3.254542415564552e-09
8983,2,117630.43585780654,-0.208111140965055,0.0091336585038425,-0.1569892473118279,0.0036312351687269
9981,2,60585.201512191576,-0.3363721136065495,1.7605475365298392e-05,-0.2494623655913978,3.804508034350604e-06
3494,2,99207.67011780255,-0.4936163487221633,5.850239915854469e-11,-0.3308519437551696,8.80508316982555e-10
1498,2,20656.35774833441,-0.2995653616980923,0.0001452207719117,-0.2213399503722084,4.117916137647989e-05
3993,2,117550.1104022674,0.0884322991575919,0.2722969657780683,0.0532671629445823,0.323701477937302
2496,2,15360.96774157836,-0.1809865499201845,0.0237563519435469,-0.1202646815550041,0.0258710423013113
5490,2,112716.8466934606,-0.2930410456607292,0.0002052354786986,-0.2218362282878412,3.957333114372187e-05
11478,2,88225.72025540557,-0.2819806862543661,0.0003621112410808,-0.2094292803970223,0.0001044163814077
6488,2,100083.4205305138,-0.1330372524537307,0.0977949690737626,-0.0881720430107526,0.1023508083907789
12476,2,104366.6597762746,0.2125081000774446,0.0077362236406879,0.1617866004962779,0.0027227701906526
2995,2,16868.26505652386,-0.1013355249640435,0.2081228247383243,-0.0595533498759305,0.2698777704182586
9482,2,118856.29718693216,0.3204564492421488,4.534787051490528e-05,0.2155500413564929,6.510711019355584e-05
10979,2,15521.77445179659,-0.3479350729402095,8.562250552485703e-06,-0.2509511993382961,3.3295148645392514e-06
5989,2,16192.393785481026,-0.2970397180382798,0.0001661904614339,-0.2094292803970223,0.0001044163814077
8484,2,106236.63532291792,-0.2609252264070426,0.0010021365941869,-0.1811414392059553,0.0007907716379968
7487,3,34146.00197687942,-0.336002275924199,1.8007633653407044e-05,-0.2415219189412738,7.652826435491851e-06
2996,3,20406.14290485938,-0.3572663621564381,4.685679989324951e-06,-0.2569065343258891,1.938772981596403e-06
4493,3,68493.93954051743,-0.2865641447108469,0.0002869960850068,-0.212737799834574,8.101070157839026e-05
1000,3,35530.9169148758,-0.3617707954671176,3.4785186451814154e-06,-0.2651778329197684,8.971799058548224e-07
4992,3,78448.75778899998,-0.2933603072497668,0.0002018293444167,-0.2170388751033912,5.79328578220717e-05
10481,3,17124.31695623507,0.3572094640514611,4.703209398117703e-06,0.2502894954507857,3.5331443022434005e-06
501,3,19438.639898592686,0.153292977825544,0.0560639752974434,0.1113316790736145,0.0391468003772167
11479,3,42775.60565511762,-0.4182421646567937,5.542528161855952e-08,-0.3060380479735318,1.4282866214206071e-08
12477,3,27729.12220184211,-0.2659638697033396,0.0007912945754908,-0.1960297766749379,0.0002814065668197
8984,3,21967.406144919347,-0.2344328365285833,0.0032224594659304,-0.1645988420181968,0.0022920703039445
1998,3,212268.9350468148,0.2103586161116467,0.0083937184746394,0.1475599669148056,0.0062600180709995
6489,3,67640.52637306035,-0.0311422294574133,0.6995472604297204,-0.0172043010752688,0.7499207633819053
13475,3,15594.369863679318,-0.3332363958211503,2.1301832684974085e-05,-0.2301075268817204,2.0152095600366564e-05
9483,3,29668.91396555428,-0.4159504354285533,6.657856953001832e-08,-0.3037220843672457,1.8331248992969213e-08
2,3,38931.18684964418,0.4012138262395093,2.095996554568103e-07,0.2817204301075269,1.794741733834522e-07
3994,3,50980.85336229073,0.3440533577784451,1.094136507569508e-05,0.2393713813068652,9.214487062942548e-06
14473,3,135140.79758909455,0.4881478086327068,1.0193264741597075e-10,0.3641025641025641,1.5226674750975854e-11
1499,3,42845.15536674872,0.2900949882252532,0.0002392878711376,0.2026468155500413,0.0001737331142517
5491,3,36904.16016809938,-0.3739817609963489,1.5158191323964198e-06,-0.2683209263854425,6.65472975204008e-07
2497,3,41772.342234862284,-0.3008266030250825,0.0001356985276847,-0.2177005789909016,5.499066015217206e-05
10980,3,173601.2268297968,0.4704240489323702,5.770819728119501e-10,0.3227460711331679,2.238071426165686e-09
3495,3,21191.590638143203,-0.2002623634840606,0.0121896645999865,-0.1255583126550868,0.0200069716364498
12976,3,19986.110253327475,-0.2842566104534462,0.0003227914009795,-0.1935483870967742,0.0003359585332664
5990,3,79648.28333606651,-0.4286798059142419,2.3629710893332427e-08,-0.3184449958643507,3.6388514073076884e-09
11978,3,15412.713918967303,-0.1087291176052219,0.1766590771785211,-0.0737799834574028,0.1716501557840309
13974,3,65252.28405670758,-0.2822683377850832,0.0003569077602284,-0.2071133167907361,0.0001244524506548
6988,3,52707.94613061936,-0.2977256563038358,0.0001602323654242,-0.1948717948717949,0.0003057404566328
9982,3,18427.554950400638,-0.2617628929525374,0.0009638501424726,-0.1799834574028122,0.0008543723132107
8485,3,15399.265334813555,-0.1789571841760047,0.0253993368932519,-0.1290322580645161,0.0168218369256437
7986,3,30656.918030686604,-0.0516223862433026,0.5221694784725961,-0.0272952853598014,0.6130677102345676
7488,4,14338.295851956367,0.5196472317491425,3.6213857200980466e-12,0.4041356492969396,7.024304319250642e-14
502,4,23486.02705222942,-0.4769926190513821,3.070466200229817e-10,-0.3483870967741935,1.0853171163080832e-10
12977,4,65282.77621880372,0.5641067787770068,1.7422873541859336e-14,0.4433416046319272,2.1432547868243239e-16
1500,4,30681.541116092383,-0.4490240394493527,4.11939089800208e-09,-0.339454094292804,3.1939141866224473e-10
9983,4,36101.73722615528,0.8869244993757012,1.5896825224558682e-53,0.7242349048800663,4.75047103106101e-41
3496,4,198822.80008689527,-0.4861626969701758,1.2439410963561684e-10,-0.3799834574028122,1.923113026379567e-12
2997,4,41838.28633844848,0.435943797316306,1.2832021690057482e-08,0.3328370554177006,6.983243584972534e-10
9484,4,70069.90601146243,-0.3440565187842771,1.0939195165467776e-05,-0.2560794044665012,2.0914638171355843e-06
8486,4,133117.90598921222,-0.310546695958654,7.962215457988526e-05,-0.2309346567411083,1.8813741779970897e-05
1001,4,93942.16335401485,0.5533972910180018,6.777075523620514e-14,0.432258064516129,1.1617344388592145e-15
12478,4,65045.85641526647,0.4953738679647863,4.8838787313175776e-11,0.3829611248966088,1.292435836404395e-12
8985,4,32693.55783606877,-0.4310948143699324,1.931933843397193e-08,-0.3214226633581472,2.6008265425279726e-09
5492,4,15888.258251607094,0.4511830064326468,3.399090479610558e-09,0.35136476426799,7.528596143544922e-11
10981,4,78467.72729464002,-0.4222629640751686,4.0046372548472494e-08,-0.3207609594706369,2.803074119771281e-09
3,4,90598.31052645652,0.5447677450964896,1.955715688292293e-13,0.4251447477253929,3.3627300702692016e-15
13975,4,23283.69222069059,-0.3364068846707022,1.756810455089431e-05,-0.249793217535153,3.6936474265194e-06
6989,4,26409.49515797504,-0.4537054890866273,2.710810861851617e-09,-0.3376344086021505,3.96630551143459e-10
7987,4,113713.37844418084,0.5340361302966603,7.008842201040358e-13,0.4124069478908189,2.1611480939619523e-14
13476,4,80850.06760568982,0.6843672456575681,6.945951662854774e-23,0.5313482216708023,7.255608853746636e-23
2498,4,16764.350421461964,0.9391411547154304,2.3616917641277962e-73,0.7955334987593052,3.629763737420849e-49
11480,4,21533.82032401784,0.3372350681987008,1.6699809786023763e-05,0.2534325889164598,2.6616098669132384e-06
3995,4,42266.2521192285,-0.3861295064089393,6.410404914170074e-07,-0.2832092638544251,1.5458409335615956e-07
11979,4,27350.70425300168,0.5766496499186041,3.3315461131800807e-15,0.450620347394541,6.905528377280838e-17
10482,4,18299.93751296206,0.1900776026931769,0.0174690230795427,0.1273779983457403,0.018278364218276
14474,4,14770.91449226832,0.5911397006527476,4.503566308635208e-16,0.4271298593879239,2.5039478899963712e-15
4993,4,18797.6479163221,-0.4365538714418928,1.2182603994195263e-08,-0.3255583126550868,1.6232983611299607e-09
4494,4,75638.85843218303,0.5060833557237913,1.5893287197573466e-11,0.3937138130686518,3.001482407965459e-13
6490,4,67297.26234011877,0.3713265160974222,1.8211722017782165e-06,0.2893300248138958,8.303175637396302e-08
1999,4,21598.77838749819,0.5843909532013086,1.1579863331202105e-15,0.4580645161290322,2.1285314421221927e-17
5991,4,17997.556061047442,0.5954766006543281,2.4260824221837723e-16,0.4656741108354011,6.268685138409891e-18
12978,5,32915.98864072046,0.7130944666592909,1.5802830420599308e-25,0.5285359801488834,1.216459478183306e-22
12479,5,19701.404007071094,0.3888068783486905,5.277943969891499e-07,0.3050454921422663,1.58985611383506e-08
11481,5,27111.36154966374,0.2581561852981618,0.001138835571161,0.1882547559966914,0.0004870245488464
5992,5,37475.63164437544,0.046599547976166,0.5634929162691731,0.0401985111662531,0.4564184799245252
8487,5,47885.88198258924,-0.2330736040207993,0.0034102611417308,-0.1725392886683209,0.0013904171395962
7988,5,25107.554766134028,-0.0253702328080795,0.7532352893546498,-0.0236559139784946,0.6611885497392211
4495,5,18147.11358830736,-0.8616901898184001,3.160194367333244e-47,-0.6843672456575682,7.70535381872952e-37
503,5,32752.30854533494,0.0229014872532439,0.7765818707615619,0.0241521918941273,0.6545376772252555
2000,5,18256.36347699752,-0.5233329645493194,2.39534839821072e-12,-0.3930521091811415,3.287341292410048e-13
3996,5,52525.31429020105,-0.0368162349259534,0.6481806296728299,-0.0181968569065343,0.7360167067574269
1002,5,43309.573228380745,0.3417963996143572,1.259901525871126e-05,0.2542597187758478,2.4690828229407457e-06
8986,5,34375.37987469853,-0.5716141676281392,6.527557498508e-15,-0.4043010752688172,6.862198765273012e-14
10483,5,38671.04125265761,-0.5024640040460874,2.3328229450264e-11,-0.3829611248966088,1.292435836404395e-12
4994,5,26694.03982390841,0.0037584359343142,0.9628595499184084,0.0008271298593879,0.9877735173125666
11980,5,41370.00964475122,-0.3044617597319466,0.0001114111208496,-0.223490488006617,3.463907780665743e-05
10982,5,46896.316604102816,0.2514105988525548,0.0015461891738746,0.1738626964433416,0.0012767652589766
5493,5,26425.697719475964,-0.5981571335999114,1.6475127491350358e-16,-0.4387096774193548,4.365461837629879e-16
14475,5,21507.013192449755,0.1224984590096568,0.127647761724364,0.0933002481389578,0.0838856539748368
13976,5,50840.6144503441,-0.2430718654675917,0.002231608087098,-0.1607940446650124,0.0028916339115077
9984,5,19006.07607942247,-0.2667067060738727,0.0007639149516363,-0.1775020678246484,0.0010069476007612
6491,5,24627.633139526417,0.0598220353716552,0.4581888135020338,0.0494623655913978,0.3594631353186759
4,5,32256.645222544867,-0.3931406173444389,3.8390720760462994e-07,-0.2919768403639371,6.321829988225172e-08
2998,5,49830.49029516541,-0.2716031041077271,0.0006041538221408,-0.1899090157154673,0.0004340892150865
1501,5,25262.0203161876,0.3570577357715224,4.750259067428086e-06,0.2648469809760133,9.256664813458924e-07
13477,5,39125.935849767375,-0.1935799971550947,0.0154643811676281,-0.1450785773366418,0.0071909649869051
2499,5,34431.22464337338,0.0688593510455026,0.3930216257994031,0.0420181968569065,0.4362916639297082
3497,5,50874.65932815202,0.5474925321237217,1.404103239726367e-13,0.4287841191066997,1.9564143557277823e-15
7489,5,44841.83624190283,0.4622907809264908,1.2376780161983735e-09,0.3487179487179487,1.0422487191815212e-10
9485,5,16615.68883686023,0.1471732705346841,0.0667421338419224,0.1045492142266335,0.0527475643166889
6990,5,45123.46709692697,0.4202588863776453,4.71133599286797e-08,0.3270471464019851,1.3680198763171846e-09
5494,6,42198.43866476617,-0.0960281961720219,0.2330638068992334,-0.0727874276261373,0.1774874460145934
1502,6,51215.743590409824,0.7585655355534131,1.897593455155896e-30,0.5948717948717949,3.020681191006282e-28
12480,6,18932.51610810291,-0.1720598694504591,0.0317306254579931,-0.1313482216708023,0.0149541861247374
3997,6,28147.5609971732,0.1220179861231843,0.1291599021128414,0.0918114143920595,0.0889450918591876
6492,6,68856.00663208823,-0.2264038817151617,0.0044825751696173,-0.1558312655086849,0.0038883080380392
11482,6,18469.0700855387,-0.0383714497953248,0.634373616391825,-0.0370554177005789,0.4923819750522998
8488,6,23213.47290247205,-0.0416747008898231,0.6054667765016121,-0.0218362282878411,0.6858013361414323
10983,6,23460.00477430608,-0.0735787327527619,0.3613240078982137,-0.0416873449131513,0.4399125729039117
13977,6,17279.18105283917,0.6236664506646015,3.4326015601569905e-18,0.4527708850289495,4.92468404185042e-17
7989,6,14995.767305906127,0.3901755938739706,4.775495235443763e-07,0.2906534325889164,7.247200735981323e-08
2999,6,26574.287132995894,0.2697507546901423,0.0006605716336158,0.1961952026468155,0.0002780822485604
504,6,22073.37326928695,-0.1151649254792875,0.1522557816650356,-0.0871794871794871,0.1062732052899306
9985,6,16260.046490152454,0.2786616301307076,0.0004274513161993,0.1988420181968569,0.0002296533525029
3498,6,58959.72276170348,-0.0395030898832008,0.6244053027474692,-0.0350703060380479,0.5158556138158477
12979,6,20275.833287369045,-0.1498253544277789,0.0619268020483955,-0.11232423490488,0.0374312031309492
2500,6,32782.82799819123,-0.0992334560857264,0.2177616441410804,-0.0762613730355665,0.1576870720845273
5,6,12209.574569111855,0.6944413712443298,8.917104884691974e-24,0.5265508684863524,1.749087681263545e-22
7490,6,20989.33336357406,0.5136950577673816,6.986246198695329e-12,0.3660876757650951,1.1811283624709396e-11
1003,6,27587.819926014246,-0.0196709392928829,0.8074340720215301,-0.019520264681555,0.7176123466151261
4496,6,30217.85537974646,-0.1350887452387349,0.0926843876536696,-0.1023986765922249,0.0578096148232061
13478,6,55944.19742240272,0.0180714703418627,0.8228229923166255,0.0178660049627791,0.740642050029426
6991,6,23564.258594055835,0.5480551911618277,1.310751958825381e-13,0.4236559139784946,4.191430011189772e-15
9486,6,26646.11687286981,-0.4848224304973842,1.4219335490340584e-10,-0.382464846980976,1.3812271416357558e-12
2001,6,17546.39535686667,0.4605016516255472,1.4599682635334035e-09,0.3349875930521092,5.424297194391963e-10
11981,6,22321.45585921077,-0.1347473566088729,0.0935197950408485,-0.1025641025641025,0.0574063935268156
5993,6,17150.26182333285,0.2129790899464209,0.0075984121316541,0.1571546732837055,0.0035957998156862
4995,6,18806.458476470223,0.7302934993915062,2.8538798117306584e-27,0.5606286186931349,2.8487025464750035e-25
10484,6,15002.024115525084,0.9475399472112026,3.5303962657102803e-78,0.8167080231596361,1.0093453542250931e-51
8987,6,22854.701245724555,-0.272396516571573,0.0005813753849063,-0.2191894127377998,4.887988982578508e-05
14476,6,21171.298054247,-0.3171848082059711,5.472938494859405e-05,-0.2474772539288668,4.539698657233385e-06
3998,7,20396.840617283164,-0.1990137661803985,0.0127507481556481,-0.1492142266335814,0.0057011873443809
11982,7,12611.198029574189,0.8686127925906023,8.004273937374624e-49,0.6838709677419356,8.663940929838e-37
6,7,20032.73591660711,0.1550915901439838,0.0532080774998157,0.1161290322580645,0.0314351033913224
8988,7,29756.70537023214,-0.0822146006859382,0.3075719935764895,-0.0646815550041356,0.2307791289008008
4497,7,21343.81147278701,-0.8759652921559639,1.2743410085317488e-50,-0.6997518610421837,1.950203269602304e-38
8489,7,32931.87345761451,0.1461965197325788,0.0685907776834426,0.1086848635235732,0.0440512366658246
1503,7,16495.53078188431,-0.0999826144679236,0.2142906570495165,-0.0656741108354011,0.2237018860126084
6493,7,37164.08356224253,-0.4906007491583821,7.955652750414492e-11,-0.3793217535153019,2.0998253430339087e-12
5495,7,26328.81641096072,0.8944034391743452,1.1006793698849263e-55,0.7196029776674938,1.5064981128541187e-40
5994,7,36839.81396870424,0.1025461901977209,0.2027124558296643,0.0785773366418527,0.1454475789093396
13978,7,28051.30354022165,-0.4349923345608572,1.391178288643716e-08,-0.3452440033085194,1.591549829643687e-10
6992,7,27468.610973695017,-0.2507847196978078,0.0015900364595514,-0.1874276261373035,0.0005156945445244
10984,7,20082.713232453967,-0.2518436566515464,0.0015164988733582,-0.2056244830438379,0.0001391907172367
10485,7,14122.006633016465,0.7672646236032304,1.626418802637399e-31,0.5925558312655086,4.861249968835e-28
4996,7,17869.00379046714,0.327211518705252,3.054495866626545e-05,0.2400330851943755,8.704153193298457e-06
9986,7,24720.900332321864,0.118373346398824,0.1410825661802735,0.0898263027295285,0.0960703393620029
14477,7,53246.53974790371,0.3269744432678478,3.097645002891497e-05,0.2289495450785773,2.217885790009696e-05
9487,7,17111.706152420535,0.5928245167612334,3.5454245864591477e-16,0.4345740281224152,8.188777321204e-16
13479,7,36189.50169941144,-0.2522988414913625,0.0014858529020008,-0.1895781637717121,0.0004442261799107
2501,7,45433.49621771665,-0.0651799402569897,0.4188546408305116,-0.0378825475599669,0.4827730691775186
7491,7,23346.463169327675,0.1569976766607134,0.0503139592130177,0.1073614557485525,0.0466919109995831
505,7,18608.93967720337,-0.3384078013623935,1.553932017481819e-05,-0.2638544251447477,1.0164474670494655e-06
3499,7,19611.24153838441,-0.3614452118664158,3.554773828639656e-06,-0.2785773366418527,2.453739272645593e-07
12980,7,37079.79940654144,-0.2781400641684183,0.000438658769888,-0.2105872622001654,9.5579794073993e-05
2002,7,23371.251053348704,-0.6408117462976719,2.0709199530633402e-19,-0.5010752688172043,1.6413253279624034e-20
1004,7,13609.912859967904,0.744679236933192,7.780898999268207e-29,0.5664185277088503,9.201975171362468e-26
3000,7,25964.280156699813,-0.3682982725103127,2.240741013517639e-06,-0.2870140612076096,1.0519950429043713e-07
7990,7,19172.929064998505,0.7364606217698471,6.270639483279514e-28,0.5373035566583954,2.407517371171857e-23
12481,7,21397.56892950365,0.1684341957610911,0.0355651997103095,0.1260545905707196,0.0195219270094281
11483,7,17702.741488199787,-0.2390731930900412,0.002649536303423,-0.1771712158808933,0.001029097299515
8989,8,43311.65563400808,0.3230832450885871,3.893178374847511e-05,0.2385442514474772,9.89267685923726e-06
9488,8,24036.48890612381,0.0472222661250809,0.558286112202061,0.0435070306038048,0.4202116280161402
3500,8,28827.21328294873,0.6166205686649491,1.0357906459148875e-17,0.4742762613730356,1.5373029493093996e-18
10985,8,20030.68342872813,-0.2244661851401115,0.0048463364494185,-0.1703887510339123,0.0015951617547424
10486,8,30766.28428610346,-0.345071201656367,1.0263290227513788e-05,-0.2656741108354011,8.560270173231557e-07
9987,8,21765.38644236108,0.1367324682714039,0.0887447810931666,0.0889991728701406,0.0991709031912826
11484,8,26999.532805081624,-0.0744511703624093,0.3556431184082348,-0.0446650124069478,0.4079491551064482
2502,8,17422.409680741206,-0.0198511166253101,0.8057050360772539,-0.0205128205128205,0.7039151744526084
5995,8,18592.578025330564,0.3694425566215168,2.0724076608259538e-06,0.2678246484698097,6.977691691093574e-07
1005,8,16149.833377065686,0.4435112452782475,6.688837776378023e-09,0.3159636062861869,4.8031227429127234e-09
2003,8,36991.87916003656,-0.670582099223973,1.011662466459776e-21,-0.4913151364764268,8.820394584382377e-20
12981,8,40843.04206000951,0.4261573232602613,2.9113158879053097e-08,0.3197684036393714,3.1354506854692104e-09
506,8,19305.39419167313,0.1057735771522498,0.1887868879925564,0.0807278742762613,0.134746398758316
4498,8,17672.05348842918,0.203293768077002,0.0109166792075451,0.1429280397022332,0.0080963347284483
7492,8,17498.1751898476,0.0584059047588942,0.4689176980108386,0.0363937138130686,0.5001423255869475
11983,8,16205.94061360632,0.2954023170172748,0.0001812574255724,0.2190239867659222,4.952563935143429e-05
7,8,24789.466590346725,0.1905738806088096,0.0171719169555622,0.1222497932175351,0.0235175762608655
13480,8,22589.368096899525,0.378236474846296,1.1257740560894638e-06,0.2703060380479735,5.501105137452177e-07
4997,8,10831.008361157905,0.8912866874239381,9.137490403496078e-55,0.7166253101736972,3.1514426014009646e-40
6993,8,14632.793798136348,0.962260751371086,6.015988099850918e-89,0.8406947890818858,1.0674672518128495e-54
13979,8,16719.855892071613,0.3728880529784577,1.6351714807339597e-06,0.269313482216708,6.051474467078485e-07
5496,8,13957.495858997716,0.8266156691059093,2.7509390767736484e-40,0.6317617866004962,1.2066773113808676e-31
6494,8,45769.33374235971,0.9218093597382686,2.8903689530502573e-65,0.7688999172870141,4.7881210175506505e-46
1504,8,17484.983450098745,0.0912961704414344,0.2570098289626658,0.0574028122415219,0.2875547663910018
14478,8,12952.615370994892,0.8967520665075627,2.1370064325620303e-56,0.7196029776674938,1.5064981128541187e-40
12482,8,13164.04618854304,0.6767176115439932,3.1265346264017184e-22,0.4952853598014888,4.4680077674275214e-20
3001,8,14596.562654979807,0.9257890660808268,6.045036071047985e-67,0.7665839536807278,8.841389587694526e-46
8490,8,24678.02795396575,-0.1495187368620695,0.0624685354650721,-0.1141439205955335,0.034451872488539
7991,8,32448.320568357834,0.1620963790678193,0.0432082944775762,0.1060380479735318,0.0494645560142621
3999,8,12733.587210880509,0.6721910511924893,7.455604274381042e-22,0.5085194375516956,4.453991700818833e-21
2004,9,27083.07793376449,0.0169113812014983,0.8340272576614268,0.0067824648469809,0.9000021495263962
8,9,22372.569610540344,0.0711795293262316,0.3772348374952289,0.0443341604631927,0.4114307793012831
4998,9,13652.185509908062,0.9683614926269538,9.637350831599084e-95,0.8517783291976841,4.212387385807284e-56
10487,9,37954.49052941416,0.0987782712459104,0.2198900454098763,0.0754342431761786,0.1622424819546194
10986,9,31168.491001215138,0.2156248518278515,0.0068640144251168,0.1594706368899917,0.0031316573830847
6994,9,20288.493515599526,0.9652226138357224,1.2451233656574652e-91,0.8473118279569893,1.5575553552863044e-55
4000,9,15047.903807458804,0.7537228746187035,7.125569186772573e-30,0.5743589743589743,1.9176710285621046e-26
13980,9,48159.95378822353,0.7648464541417078,3.2542309029667517e-31,0.5682382133995038,6.436016314235901e-26
3002,9,27722.23276661716,-0.0226549287983436,0.778924941773131,-0.0220016542597187,0.6835494911267193
6495,9,55273.69348407496,-0.3534573501288109,6.006876422565812e-06,-0.2699751861042183,5.678968801532954e-07
8990,9,10387.557249218546,0.9264117842297418,3.23691810119982e-67,0.7733664185277089,1.4595954596727771e-46
5497,9,14601.678519506391,0.3315262916660081,2.361448276917045e-05,0.2418527708850289,7.436275882939113e-06
1505,9,36499.05738986689,-0.3210127862685906,4.391128319675702e-05,-0.246980976013234,4.743739305888078e-06
11984,9,55720.985251432205,0.4874839974079752,1.0896717046583124e-10,0.3624483043837883,1.879699362707523e-11
9988,9,7570.253385895615,0.9422168133900206,4.904681845038913e-75,0.7999999999999999,1.0624147022004183e-49
14479,9,13326.331551139729,0.7209653711811098,2.613081289317166e-26,0.5240694789081886,2.748755380774299e-22
1006,9,70210.41838396697,0.1495882789903747,0.0623453290031133,0.1007444168734491,0.0619727853776622
13481,9,19555.904483884537,0.6678952442667256,1.6770744186309553e-21,0.4765922249793217,1.0484666049007093e-18
11485,9,25020.62257545353,-0.7365965450206254,6.061766414888504e-28,-0.5811414392059553,4.938725307735185e-27
12483,9,22881.56687108447,0.4382070774920579,1.0577807345117081e-08,0.3032258064516129,1.933367370435297e-08
7992,9,26462.209417698657,-0.4548371291745032,2.4476863429253744e-09,-0.3384615384615385,3.5949273978238726e-10
3501,9,31818.263056852404,0.0688656730571667,0.3929780785578225,0.0564102564102564,0.2959711935454743
5996,9,20790.91861665149,-0.0742140949250051,0.3571812898996916,-0.0464846980976013,0.3891161421873643
12982,9,17585.034903612275,0.765314283004852,2.8474535262900973e-31,0.5707196029776674,3.9455261524708585e-26
507,9,19710.97481163749,0.7189265224194338,4.189555798317784e-26,0.5422663358147229,9.5129585865432e-24
9489,9,43585.699082413725,0.39411104613488,3.572727929949506e-07,0.2856906534325889,1.203346454659193e-07
4499,9,69837.10187457778,0.4410614657584042,8.273804969881291e-09,0.3138130686517783,6.099364457654098e-09
2503,9,87545.60326649845,0.5193785462534177,3.731438332150962e-12,0.3905707196029777,4.617768002763069e-13
8491,9,16318.678389512565,0.6533735834742613,2.3581205518605947e-20,0.4684863523573201,3.970231182159658e-18
7493,9,37323.286095971765,0.2988256863333912,0.0001510913972048,0.2211745244003308,4.1728041478627774e-05
10488,10,8502.200490572557,0.8422278769104328,3.636472903533248e-43,0.6668320926385443,4.6124799611772174e-35
9989,10,23722.873579665848,-0.4133046735471226,8.21346515872839e-08,-0.3025641025641026,2.0753367596034263e-08
5997,10,3404.18813403031,0.9861990485372444,3.421213062393358e-122,0.9050454921422664,4.200110531299868e-63
5498,10,14658.580654044235,0.3359358948017258,1.8080727027138124e-05,0.2444995864350703,5.902825337806212e-06
14480,10,19594.000440301097,0.759302049912282,1.547476829499974e-30,0.5574855252274608,5.235866234361445e-25
7993,10,50534.43781991851,-0.3414771380253196,1.285182137206354e-05,-0.2296112489660877,2.0998117000718397e-05
4001,10,24028.20663497871,-0.1431587931279733,0.0746079304033306,-0.1126550868486352,0.0368737443598039
6496,10,48653.01459430661,0.06973178865515,0.3870395088240627,0.0431761786600496,0.4237545657470762
8991,10,9343.993527184171,0.985203331700147,7.038376408303977e-120,0.9023986765922252,9.574145605642862e-63
9,10,23944.94382837877,0.9219579270123752,2.5111318720896597e-65,0.7702233250620347,3.3698048913636093e-46
9490,10,6819.109570884063,0.9283937348864408,4.271654413877288e-68,0.7778329197684036,4.419163315151034e-47
7494,10,24592.405477848544,-0.6140380269001596,1.5419900932657733e-17,-0.4669975186104218,5.0579589918231936e-18
8492,10,13928.411830111732,0.3947053152313065,3.4184430933925613e-07,0.2878411910669975,9.66939736663388e-08
4999,10,5823.803527412352,0.9722748178470388,4.298790337747459e-99,0.8623655913978495,1.8472513686572761e-57
6995,10,23932.11521102049,0.2477027390115534,0.0018229428006614,0.1788254755996691,0.0009226894410807
3003,10,32266.08842541371,-0.4400183338338259,9.05334830598818e-09,-0.3467328370554177,1.3281388273615022e-10
4500,10,9665.926829116828,0.8124259139258112,6.555673795438199e-38,0.6339123242349048,7.538050431373118e-32
508,10,13673.246902914254,0.9416826034044032,9.75878294307213e-75,0.7991728701406121,1.3345330927771053e-49
3502,10,27134.92793646232,0.7712759400041094,5.05173580480127e-32,0.5973531844499587,1.8105949158352767e-28
10987,10,45616.38566557576,-0.088495519274233,0.2719529873166645,-0.0567411083540115,0.2931475855760111
2005,10,12107.29445639844,0.6886946626416525,2.905475796940306e-23,0.5278742762613731,1.373199339159677e-22
12484,10,22979.523588044107,0.9657441797980116,3.967685321779027e-92,0.8476426799007444,1.4140907528389772e-55
12983,10,34553.21075872777,-0.4041820107158096,1.6710655403744654e-07,-0.3017369727047146,2.2670808579192282e-08
11985,10,30547.63763982804,0.6009957168370976,1.0892440734105804e-16,0.4600496277915633,1.5502620973521452e-17
2504,10,31847.08614374327,-0.3694362346098527,2.0733037354658976e-06,-0.252605459057072,2.868499958583017e-06
13482,10,28665.17434509633,0.9075026473423844,6.867603225501469e-60,0.7336641852770884,4.431412271887966e-42
11486,10,9073.32651968588,0.972170504654581,5.717478951697623e-99,0.862531017369727,1.7586326853593025e-57
13981,10,97255.76518429013,0.5882284142814243,6.786631575527096e-16,0.4109181141439206,2.6765210813930905e-14
1007,10,66751.57679133942,-0.708447788086169,4.445656730972459e-25,-0.5493796526054591,2.4772826916034648e-24
